97
153
123
107
77
116
144
102
104
153
120
126
121
100
113
153
141
147
111
142
121
105
140
104
103
147
116
112
93
134
120
130
110
115
134
130
107
113
120
104
111
137
111
121
132
130
123
165
123
115
